task_id,entry_point,completion,result,passed,
MBPP/533,remove_datatype,"def remove_datatype(input_tuple, data_type):
    """"""
    Remove elements of a specified data type from the given tuple.

    Parameters:
    input_tuple (tuple): The tuple from which to remove elements.
    data_type (type): The data type to remove from the tuple.

    Returns:
    list: A list of elements from the tuple that are not of the specified data type.
    """"""
    # Using list comprehension to filter out elements of the specified data type
    return [element for element in input_tuple if not isinstance(element, data_type)]

# Test case
assert remove_datatype((4, 5, 4, 7.7, 1.2), int) == [7.7, 1.2]

# Additional test cases for verification
assert remove_datatype((1, 2, 3, 'a', 'b', 4.5), str) == [1, 2, 3, 4.5]
assert remove_datatype((True, False, 0, 1, 2), bool) == [0, 1, 2]
assert remove_datatype((None, 1, 2, 3), type(None)) == [1, 2, 3]

print(""All test cases passed!"")",passed,TRUE,533
MBPP/534,search_literal,"def search_literal(literal, text):
    """"""
    Searches for the first occurrence of a literal string within another string
    and returns the starting and ending indices of the occurrence.

    Parameters:
    literal (str): The string to search for.
    text (str): The string in which to search.

    Returns:
    tuple: A tuple containing the starting and ending indices of the found literal,
           or None if the literal is not found.
    """"""
    start_index = text.find(literal)
    
    if start_index == -1:
        return None  # Literal not found
    
    end_index = start_index + len(literal)
    return (start_index, end_index)

# Test case
assert search_literal('python', 'python programming language') == (0, 6)",passed,TRUE,534
MBPP/535,topbottom_surfacearea,"import math

def topbottom_surfacearea(diameter):
    """"""
    Calculate the top or bottom surface area of a cylinder given its diameter.
    
    Parameters:
    diameter (float): The diameter of the cylinder.
    
    Returns:
    float: The surface area of the top or bottom of the cylinder.
    """"""
    # Calculate the radius from the diameter
    radius = diameter / 2
    
    # Calculate the area of the circle (top or bottom surface)
    area = math.pi * (radius ** 2)
    
    return area

# Test the function with the provided test case
assert topbottom_surfacearea(10) == 314.15000000000003

# If you want to see the output for verification
print(topbottom_surfacearea(10))  # This should print 314.15000000000003",failed: ,FALSE,535
MBPP/536,nth_items,"def nth_items(lst, n):
    """"""
    Selects every nth item from the provided list.

    Parameters:
    lst (list): The list from which to select items.
    n (int): The step to select items.

    Returns:
    list: A list containing every nth item from the original list.
    """"""
    # Using list slicing to get every nth item
    return lst[::n]

# Test case
assert nth_items([1, 2, 3, 4, 5, 6, 7, 8, 9], 2) == [1, 3, 5, 7, 9]",passed,TRUE,536
MBPP/537,first_repeated_word,"def first_repeated_word(s: str) -> str:
    """"""
    Function to find the first repeated word in a given string.
    
    Parameters:
    s (str): The input string containing words.
    
    Returns:
    str: The first repeated word, or None if no word is repeated.
    """"""
    # Split the string into words
    words = s.split()
    seen = set()  # Set to keep track of seen words
    
    # Iterate through the words
    for word in words:
        # Check if the word has already been seen
        if word in seen:
            return word  # Return the first repeated word
        seen.add(word)  # Add the word to the set if not seen
    
    return None  # Return None if no repeated word is found

# Test case
assert first_repeated_word(""ab ca bc ab"") == ""ab""",failed: ,FALSE,537
MBPP/538,string_list_to_tuple,"def string_list_to_tuple(input_string):
    """"""
    Convert a given string to a tuple of its characters.

    Parameters:
    input_string (str): The string to be converted.

    Returns:
    tuple: A tuple containing each character of the input string.
    """"""
    return tuple(input_string)

# Test case
assert string_list_to_tuple(""python 3.0"") == ('p', 'y', 't', 'h', 'o', 'n', ' ', '3', '.', '0')",failed: ,FALSE,538
MBPP/539,basesnum_coresspondingnum,"def basesnum_coresspondingnum(bases, exponents):
    """"""
    This function takes two lists: bases and exponents.
    It returns a list where each element is the base raised to the power of the corresponding exponent.
    
    Parameters:
    bases (list): A list of base numbers.
    exponents (list): A list of exponent numbers corresponding to each base.
    
    Returns:
    list: A list of results where each result is base[i] ** exponents[i].
    """"""
    # Using map to apply the power operation for each base and exponent
    result = list(map(lambda base, exp: base ** exp, bases, exponents))
    return result

# Test case
assert basesnum_coresspondingnum([10, 20, 30, 40, 50, 60, 70, 80, 90, 100], 
                                   [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) == [
    10, 400, 27000, 2560000, 312500000, 46656000000, 
    8235430000000, 1677721600000000, 387420489000000000, 
    100000000000000000000
]",passed,TRUE,539
MBPP/540,find_Diff,"def find_Diff(arr, n):
    """"""
    This function finds the difference between the highest and least frequencies
    of elements in the given array.

    Parameters:
    arr (list): The input array of integers.
    n (int): The length of the array (not used in the function but included as per the signature).

    Returns:
    int: The difference between the highest and least frequencies.
    """"""
    from collections import Counter

    # Count the frequency of each element in the array
    frequency = Counter(arr)

    # Get the list of frequencies
    freq_values = list(frequency.values())

    # Calculate the maximum and minimum frequencies
    max_freq = max(freq_values)
    min_freq = min(freq_values)

    # Return the difference between the highest and least frequencies
    return max_freq - min_freq

# Test the function with the provided test case
assert find_Diff([1, 1, 2, 2, 7, 8, 4, 5, 1, 4], 10) == 2

# Additional test cases can be added to validate the function further
print(""Test case passed!"")",passed,TRUE,540
MBPP/541,check_abundant,"def check_abundant(n):
    """"""
    Check if a number is abundant.
    
    An abundant number is a number for which the sum of its proper divisors
    is greater than the number itself.
    
    Parameters:
    n (int): The number to check for abundance.
    
    Returns:
    bool: True if the number is abundant, False otherwise.
    """"""
    if n < 1:
        return False  # Abundant numbers are positive integers
    
    # Calculate the sum of proper divisors
    proper_divisors_sum = 0
    for i in range(1, n // 2 + 1):  # Check divisors up to n/2
        if n % i == 0:
            proper_divisors_sum += i
            
    # Check if the sum of proper divisors is greater than n
    return proper_divisors_sum > n

# Test case
assert check_abundant(12) == True  # 12 is an abundant number",passed,TRUE,541
MBPP/542,fill_spaces,"import re

def fill_spaces(input_string):
    """"""
    Replace all occurrences of spaces, commas, or dots in the input string with a colon.

    Parameters:
    input_string (str): The string to be modified.

    Returns:
    str: The modified string with spaces, commas, and dots replaced by colons.
    """"""
    # Use regex to replace spaces, commas, or dots with a colon
    modified_string = re.sub(r'[ ,.]', ':', input_string)
    return modified_string

# Test case
assert fill_spaces('Boult Curve Wireless Neckband') == 'Boult:Curve:Wireless:Neckband'",passed,TRUE,542
MBPP/543,count_digits,"def count_digits(num1, num2):
    """"""
    Adds two numbers and returns the number of digits in the sum.

    Parameters:
    num1 (int): The first number to add.
    num2 (int): The second number to add.

    Returns:
    int: The number of digits in the sum of num1 and num2.
    """"""
    # Calculate the sum of the two numbers
    total = num1 + num2
    
    # Convert the sum to a string and count the number of digits
    num_digits = len(str(total))
    
    return num_digits

# Test the function with the provided assertion
assert count_digits(9875, 10) == 4

# You can add more test cases if needed
print(""Test passed successfully."")",passed,TRUE,543
MBPP/544,flatten_tuple,"def flatten_tuple(tuple_list):
    """"""
    Flattens a list of tuples into a single string with elements separated by spaces.

    Args:
    tuple_list (list of tuples): A list where each element is a tuple containing strings.

    Returns:
    str: A single string with all elements from the tuples, separated by spaces.
    """"""
    # Use a list comprehension to flatten the tuples and join them into a string
    return ' '.join(element for tup in tuple_list for element in tup)

# Test case
assert flatten_tuple([('1', '4', '6'), ('5', '8'), ('2', '9'), ('1', '10')]) == '1 4 6 5 8 2 9 1 10'",passed,TRUE,544
MBPP/545,toggle_F_and_L_bits,"def toggle_F_and_L_bits(num):
    # Convert the number to binary to find the first and last bits
    if num == 0:
        return 0  # If the number is 0, both bits are 0, toggling gives 0
    
    # Find the number of bits in the binary representation
    num_bits = num.bit_length()
    
    # Create masks for the first and last bits
    first_bit_mask = 1 << (num_bits - 1)  # Mask for the first bit
    last_bit_mask = 1                     # Mask for the last bit
    
    # Toggle the first and last bits using XOR
    toggled_num = num ^ (first_bit_mask | last_bit_mask)
    
    return toggled_num

# Test case
assert toggle_F_and_L_bits(10) == 3  # 10 in binary is 1010, toggling gives 0011 which is 3",passed,TRUE,545
MBPP/546,last_occurence_char,"def last_occurrence_char(s: str, char: str) -> int:
    """"""
    Find the last occurrence of a character in a string.

    Parameters:
    s (str): The string to search within.
    char (str): The character to find.

    Returns:
    int: The index of the last occurrence of the character, or -1 if not found.
    """"""
    # Use rfind to get the last occurrence of the character
    return s.rfind(char)

# Test case
assert last_occurrence_char(""hello world"", 'l') == 10

# Additional test cases for verification
assert last_occurrence_char(""hello world"", 'o') == 7
assert last_occurrence_char(""hello world"", 'h') == 0
assert last_occurrence_char(""hello world"", 'z') == -1
assert last_occurrence_char("""", 'a') == -1  # Edge case: empty string
assert last_occurrence_char(""abcabcabc"", 'a') == 6  # Last 'a' in the string",failed: ,FALSE,546
